images,mask
images/pc_1_YY1216100920_frame0062.png,labels/pc_1_YY1216100920_frame0062.png
images/pc_1_YY1216100920_frame0063.png,labels/pc_1_YY1216100920_frame0063.png
images/pc_1_YY1216100920_frame0064.png,labels/pc_1_YY1216100920_frame0064.png
images/pc_1_YY1216100920_frame0066.png,labels/pc_1_YY1216100920_frame0066.png
images/pc_1_YY1216100920_frame0068.png,labels/pc_1_YY1216100920_frame0068.png
images/pc_1_YY1216100920_frame0069.png,labels/pc_1_YY1216100920_frame0069.png
images/pc_1_YY1216100920_frame0070.png,labels/pc_1_YY1216100920_frame0070.png
images/pc_1_YY1216100920_frame0071.png,labels/pc_1_YY1216100920_frame0071.png
images/pc_1_YY1216100920_frame0072.png,labels/pc_1_YY1216100920_frame0072.png
images/pc_1_YY1216100920_frame0074.png,labels/pc_1_YY1216100920_frame0074.png
images/pc_1_YY1216100920_frame0075.png,labels/pc_1_YY1216100920_frame0075.png
images/pc_1_YY1216100920_frame0078.png,labels/pc_1_YY1216100920_frame0078.png
images/pc_1_YY1216100920_frame0079.png,labels/pc_1_YY1216100920_frame0079.png
images/pc_1_YY1216100920_frame0081.png,labels/pc_1_YY1216100920_frame0081.png
images/pc_1_YY1216100920_frame0082.png,labels/pc_1_YY1216100920_frame0082.png
images/pc_1_YY1216100920_frame0083.png,labels/pc_1_YY1216100920_frame0083.png
images/pc_1_YY1216100920_frame0084.png,labels/pc_1_YY1216100920_frame0084.png
images/pc_1_YY1216100920_frame0085.png,labels/pc_1_YY1216100920_frame0085.png
images/pc_1_YY1216100920_frame0086.png,labels/pc_1_YY1216100920_frame0086.png
images/pc_1_YY1216100920_frame0088.png,labels/pc_1_YY1216100920_frame0088.png
images/pc_1_YY1216100920_frame0089.png,labels/pc_1_YY1216100920_frame0089.png
images/pc_1_YY1216100920_frame0091.png,labels/pc_1_YY1216100920_frame0091.png
images/pc_1_YY1216100920_frame0092.png,labels/pc_1_YY1216100920_frame0092.png
images/pc_1_YY1216100920_frame0096.png,labels/pc_1_YY1216100920_frame0096.png
images/pc_1_YY1216100920_frame0097.png,labels/pc_1_YY1216100920_frame0097.png
images/pc_1_YY1216100920_frame0098.png,labels/pc_1_YY1216100920_frame0098.png
images/pc_1_YY1216103114_frame0001.png,labels/pc_1_YY1216103114_frame0001.png
images/pc_1_YY1216103114_frame0004.png,labels/pc_1_YY1216103114_frame0004.png
images/pc_1_YY1216103114_frame0006.png,labels/pc_1_YY1216103114_frame0006.png
images/pc_1_YY1216103114_frame0073.png,labels/pc_1_YY1216103114_frame0073.png
images/pc_1_YY1216103114_frame0074.png,labels/pc_1_YY1216103114_frame0074.png
images/pc_1_YY1216103114_frame0076.png,labels/pc_1_YY1216103114_frame0076.png
images/pc_1_YY1216103114_frame0077.png,labels/pc_1_YY1216103114_frame0077.png
images/pc_1_YY1216103114_frame0080.png,labels/pc_1_YY1216103114_frame0080.png
images/pc_1_YY1216103114_frame0082.png,labels/pc_1_YY1216103114_frame0082.png
images/pc_1_YY1216103114_frame0083.png,labels/pc_1_YY1216103114_frame0083.png
images/pc_1_YY1216103114_frame0084.png,labels/pc_1_YY1216103114_frame0084.png
images/pc_1_YY1216103114_frame0085.png,labels/pc_1_YY1216103114_frame0085.png
images/pc_1_YY1216103114_frame0086.png,labels/pc_1_YY1216103114_frame0086.png
images/pc_1_YY1216103114_frame0087.png,labels/pc_1_YY1216103114_frame0087.png
images/pc_1_YY1216103114_frame0088.png,labels/pc_1_YY1216103114_frame0088.png
images/pc_1_YY1216103114_frame0089.png,labels/pc_1_YY1216103114_frame0089.png
images/pc_1_YY1216103114_frame0091.png,labels/pc_1_YY1216103114_frame0091.png
images/pc_1_YY1216103114_frame0092.png,labels/pc_1_YY1216103114_frame0092.png
images/pc_1_YY1216103114_frame0094.png,labels/pc_1_YY1216103114_frame0094.png
images/pc_1_YY1216103114_frame0095.png,labels/pc_1_YY1216103114_frame0095.png
images/pc_1_YY1216105107_frame0087.png,labels/pc_1_YY1216105107_frame0087.png
images/pc_1_YY1216105107_frame0088.png,labels/pc_1_YY1216105107_frame0088.png
images/pc_1_YY1216105107_frame0089.png,labels/pc_1_YY1216105107_frame0089.png
images/pc_1_YY1216105107_frame0091.png,labels/pc_1_YY1216105107_frame0091.png
images/pc_1_YY1216105107_frame0092.png,labels/pc_1_YY1216105107_frame0092.png
images/pc_1_YY1216105107_frame0093.png,labels/pc_1_YY1216105107_frame0093.png
images/pc_1_YY1216105107_frame0094.png,labels/pc_1_YY1216105107_frame0094.png
images/pc_1_YY1216105107_frame0095.png,labels/pc_1_YY1216105107_frame0095.png
images/pc_1_YY1216105107_frame0096.png,labels/pc_1_YY1216105107_frame0096.png
images/pc_1_YY1216105107_frame0097.png,labels/pc_1_YY1216105107_frame0097.png
images/pc_1_YY1216105107_frame0098.png,labels/pc_1_YY1216105107_frame0098.png
images/pc_1_YY1216105107_frame0099.png,labels/pc_1_YY1216105107_frame0099.png
images/pc_1_YY1216105107_frame0101.png,labels/pc_1_YY1216105107_frame0101.png
images/pc_1_YY1216105107_frame0102.png,labels/pc_1_YY1216105107_frame0102.png
images/pc_1_YY1216105107_frame0103.png,labels/pc_1_YY1216105107_frame0103.png
images/pc_1_YY1216105107_frame0104.png,labels/pc_1_YY1216105107_frame0104.png
images/pc_1_YY1216105107_frame0105.png,labels/pc_1_YY1216105107_frame0105.png
images/pc_1_YY1216105107_frame0106.png,labels/pc_1_YY1216105107_frame0106.png
images/pc_1_YY1216105107_frame0107.png,labels/pc_1_YY1216105107_frame0107.png
images/pc_1_YY1216105107_frame0108.png,labels/pc_1_YY1216105107_frame0108.png
images/pc_1_YY1216105107_frame0109.png,labels/pc_1_YY1216105107_frame0109.png
images/pc_1_YY1216105107_frame0111.png,labels/pc_1_YY1216105107_frame0111.png
images/pc_1_YY1216105107_frame0112.png,labels/pc_1_YY1216105107_frame0112.png
images/pc_1_YY1216105107_frame0113.png,labels/pc_1_YY1216105107_frame0113.png
images/pc_1_YY1216105107_frame0114.png,labels/pc_1_YY1216105107_frame0114.png
images/pc_1_YY1216105107_frame0115.png,labels/pc_1_YY1216105107_frame0115.png
images/pc_1_YY1216105107_frame0117.png,labels/pc_1_YY1216105107_frame0117.png
images/pc_1_YY1216105107_frame0118.png,labels/pc_1_YY1216105107_frame0118.png
images/pc_1_YY1216105107_frame0119.png,labels/pc_1_YY1216105107_frame0119.png
images/pc_1_YY1216105107_frame0120.png,labels/pc_1_YY1216105107_frame0120.png
images/pc_1_YY1216105107_frame0121.png,labels/pc_1_YY1216105107_frame0121.png
images/pc_1_YY1216105107_frame0122.png,labels/pc_1_YY1216105107_frame0122.png
images/pc_1_YY1216105107_frame0123.png,labels/pc_1_YY1216105107_frame0123.png
images/pc_1_YY1216105107_frame0124.png,labels/pc_1_YY1216105107_frame0124.png
images/pc_1_YY1216105107_frame0125.png,labels/pc_1_YY1216105107_frame0125.png
images/pc_1_YY1216105107_frame0126.png,labels/pc_1_YY1216105107_frame0126.png
images/pc_1_YY1216113415_frame0034.png,labels/pc_1_YY1216113415_frame0034.png
images/pc_1_YY1216113415_frame0035.png,labels/pc_1_YY1216113415_frame0035.png
images/pc_1_YY1216113415_frame0036.png,labels/pc_1_YY1216113415_frame0036.png
images/pc_1_YY1216113415_frame0037.png,labels/pc_1_YY1216113415_frame0037.png
images/pc_1_YY1216113415_frame0038.png,labels/pc_1_YY1216113415_frame0038.png
images/pc_1_YY1216113415_frame0039.png,labels/pc_1_YY1216113415_frame0039.png
images/pc_1_YY1216113415_frame0040.png,labels/pc_1_YY1216113415_frame0040.png
images/pc_1_YY1216113415_frame0041.png,labels/pc_1_YY1216113415_frame0041.png
images/pc_1_YY1216113415_frame0042.png,labels/pc_1_YY1216113415_frame0042.png
images/pc_1_YY1216113415_frame0043.png,labels/pc_1_YY1216113415_frame0043.png
images/pc_1_YY1216113415_frame0044.png,labels/pc_1_YY1216113415_frame0044.png
images/pc_1_YY1216113415_frame0045.png,labels/pc_1_YY1216113415_frame0045.png
images/pc_1_YY1216113415_frame0046.png,labels/pc_1_YY1216113415_frame0046.png
images/pc_1_YY1216113415_frame0047.png,labels/pc_1_YY1216113415_frame0047.png
images/pc_1_YY1216113415_frame0048.png,labels/pc_1_YY1216113415_frame0048.png
images/pc_1_YY1216113415_frame0049.png,labels/pc_1_YY1216113415_frame0049.png
images/pc_1_YY1216113415_frame0050.png,labels/pc_1_YY1216113415_frame0050.png
images/pc_1_YY1216113415_frame0051.png,labels/pc_1_YY1216113415_frame0051.png
images/pc_1_YY1216113415_frame0052.png,labels/pc_1_YY1216113415_frame0052.png
images/pc_1_YY1216113415_frame0053.png,labels/pc_1_YY1216113415_frame0053.png
images/pc_1_YY1216113415_frame0054.png,labels/pc_1_YY1216113415_frame0054.png
images/pc_1_YY1216113415_frame0055.png,labels/pc_1_YY1216113415_frame0055.png
images/pc_1_YY1216113415_frame0056.png,labels/pc_1_YY1216113415_frame0056.png
images/pc_1_YY1216113415_frame0057.png,labels/pc_1_YY1216113415_frame0057.png
images/pc_1_YY1216113415_frame0058.png,labels/pc_1_YY1216113415_frame0058.png
images/pc_1_YY1216113415_frame0059.png,labels/pc_1_YY1216113415_frame0059.png
images/pc_1_YY1216113415_frame0060.png,labels/pc_1_YY1216113415_frame0060.png
images/pc_1_YY1216113415_frame0061.png,labels/pc_1_YY1216113415_frame0061.png
images/pc_1_YY1216113415_frame0062.png,labels/pc_1_YY1216113415_frame0062.png
images/pc_1_YY1216113415_frame0063.png,labels/pc_1_YY1216113415_frame0063.png
images/pc_1_YY1216113415_frame0064.png,labels/pc_1_YY1216113415_frame0064.png
images/pc_1_YY1216113415_frame0065.png,labels/pc_1_YY1216113415_frame0065.png
images/pc_1_YY1216113415_frame0066.png,labels/pc_1_YY1216113415_frame0066.png
images/pc_1_YY1216113415_frame0067.png,labels/pc_1_YY1216113415_frame0067.png
images/pc_1_YY1216113415_frame0068.png,labels/pc_1_YY1216113415_frame0068.png
images/pc_1_YY1216113415_frame0069.png,labels/pc_1_YY1216113415_frame0069.png
images/pc_1_YY1216113415_frame0070.png,labels/pc_1_YY1216113415_frame0070.png
images/pc_1_YY1216113415_frame0071.png,labels/pc_1_YY1216113415_frame0071.png
images/pc_1_YY1216113415_frame0072.png,labels/pc_1_YY1216113415_frame0072.png
images/pc_1_YY1216113415_frame0073.png,labels/pc_1_YY1216113415_frame0073.png
images/pc_1_YY1216115916_frame0077.png,labels/pc_1_YY1216115916_frame0077.png
images/pc_1_YY1216115916_frame0078.png,labels/pc_1_YY1216115916_frame0078.png
images/pc_1_YY1216115916_frame0079.png,labels/pc_1_YY1216115916_frame0079.png
images/pc_1_YY1216115916_frame0080.png,labels/pc_1_YY1216115916_frame0080.png
images/pc_1_YY1216115916_frame0081.png,labels/pc_1_YY1216115916_frame0081.png
images/pc_1_YY1216115916_frame0082.png,labels/pc_1_YY1216115916_frame0082.png
images/pc_1_YY1216115916_frame0083.png,labels/pc_1_YY1216115916_frame0083.png
images/pc_1_YY1216115916_frame0084.png,labels/pc_1_YY1216115916_frame0084.png
images/pc_1_YY1216115916_frame0085.png,labels/pc_1_YY1216115916_frame0085.png
images/pc_1_YY1216115916_frame0086.png,labels/pc_1_YY1216115916_frame0086.png
images/pc_1_YY1216115916_frame0087.png,labels/pc_1_YY1216115916_frame0087.png
images/pc_1_YY1216115916_frame0088.png,labels/pc_1_YY1216115916_frame0088.png
images/pc_1_YY1216115916_frame0089.png,labels/pc_1_YY1216115916_frame0089.png
images/pc_1_YY1216115916_frame0090.png,labels/pc_1_YY1216115916_frame0090.png
images/pc_1_YY1216115916_frame0091.png,labels/pc_1_YY1216115916_frame0091.png
images/pc_1_YY1216115916_frame0092.png,labels/pc_1_YY1216115916_frame0092.png
images/pc_1_YY1216115916_frame0093.png,labels/pc_1_YY1216115916_frame0093.png
images/pc_1_YY1216115916_frame0094.png,labels/pc_1_YY1216115916_frame0094.png
images/pc_1_YY1216115916_frame0095.png,labels/pc_1_YY1216115916_frame0095.png
images/pc_1_YY1216115916_frame0096.png,labels/pc_1_YY1216115916_frame0096.png
images/pc_1_YY1216115916_frame0097.png,labels/pc_1_YY1216115916_frame0097.png
images/pc_1_YY1216115916_frame0098.png,labels/pc_1_YY1216115916_frame0098.png
images/pc_1_YY1216115916_frame0099.png,labels/pc_1_YY1216115916_frame0099.png
images/pc_1_YY1216115916_frame0100.png,labels/pc_1_YY1216115916_frame0100.png
images/pc_1_YY1216115916_frame0101.png,labels/pc_1_YY1216115916_frame0101.png
images/pc_1_YY1216115916_frame0102.png,labels/pc_1_YY1216115916_frame0102.png
images/pc_1_YY1216115916_frame0103.png,labels/pc_1_YY1216115916_frame0103.png
images/pc_1_YY1216115916_frame0104.png,labels/pc_1_YY1216115916_frame0104.png
images/pc_1_YY1216115916_frame0105.png,labels/pc_1_YY1216115916_frame0105.png
images/pc_1_YY1216115916_frame0106.png,labels/pc_1_YY1216115916_frame0106.png
images/pc_1_YY1216115916_frame0107.png,labels/pc_1_YY1216115916_frame0107.png
images/pc_1_YY1216115916_frame0108.png,labels/pc_1_YY1216115916_frame0108.png
images/pc_1_YY1216115916_frame0109.png,labels/pc_1_YY1216115916_frame0109.png
images/pc_1_YY1216115916_frame0110.png,labels/pc_1_YY1216115916_frame0110.png
images/pc_1_YY1216115916_frame0111.png,labels/pc_1_YY1216115916_frame0111.png
images/pc_1_YY1216115916_frame0112.png,labels/pc_1_YY1216115916_frame0112.png
images/pc_1_YY1216115916_frame0113.png,labels/pc_1_YY1216115916_frame0113.png
images/pc_1_YY1216132106_frame0032.png,labels/pc_1_YY1216132106_frame0032.png
images/pc_1_YY1216132106_frame0033.png,labels/pc_1_YY1216132106_frame0033.png
images/pc_1_YY1216132106_frame0034.png,labels/pc_1_YY1216132106_frame0034.png
images/pc_1_YY1216132106_frame0035.png,labels/pc_1_YY1216132106_frame0035.png
images/pc_1_YY1216132106_frame0036.png,labels/pc_1_YY1216132106_frame0036.png
images/pc_1_YY1216132106_frame0037.png,labels/pc_1_YY1216132106_frame0037.png
images/pc_1_YY1216132106_frame0038.png,labels/pc_1_YY1216132106_frame0038.png
images/pc_1_YY1216132106_frame0039.png,labels/pc_1_YY1216132106_frame0039.png
images/pc_1_YY1216132106_frame0040.png,labels/pc_1_YY1216132106_frame0040.png
images/pc_1_YY1216132106_frame0041.png,labels/pc_1_YY1216132106_frame0041.png
images/pc_1_YY1216132106_frame0042.png,labels/pc_1_YY1216132106_frame0042.png
images/pc_1_YY1216132106_frame0043.png,labels/pc_1_YY1216132106_frame0043.png
images/pc_1_YY1216132106_frame0044.png,labels/pc_1_YY1216132106_frame0044.png
images/pc_1_YY1216132106_frame0045.png,labels/pc_1_YY1216132106_frame0045.png
images/pc_1_YY1216132106_frame0046.png,labels/pc_1_YY1216132106_frame0046.png
images/pc_1_YY1216132106_frame0047.png,labels/pc_1_YY1216132106_frame0047.png
images/pc_1_YY1216132106_frame0048.png,labels/pc_1_YY1216132106_frame0048.png
images/pc_1_YY1216132106_frame0049.png,labels/pc_1_YY1216132106_frame0049.png
images/pc_1_YY1216132106_frame0050.png,labels/pc_1_YY1216132106_frame0050.png
images/pc_1_YY1216132106_frame0051.png,labels/pc_1_YY1216132106_frame0051.png
images/pc_1_YY1216132106_frame0052.png,labels/pc_1_YY1216132106_frame0052.png
images/pc_1_YY1216132106_frame0053.png,labels/pc_1_YY1216132106_frame0053.png
images/pc_1_YY1216132106_frame0054.png,labels/pc_1_YY1216132106_frame0054.png
images/pc_1_YY1216132106_frame0055.png,labels/pc_1_YY1216132106_frame0055.png
images/pc_1_YY1216132106_frame0056.png,labels/pc_1_YY1216132106_frame0056.png
images/pc_1_YY1216132106_frame0057.png,labels/pc_1_YY1216132106_frame0057.png
images/pc_1_YY1216132106_frame0058.png,labels/pc_1_YY1216132106_frame0058.png
images/pc_1_YY1216132106_frame0059.png,labels/pc_1_YY1216132106_frame0059.png
images/pc_1_YY1216132106_frame0060.png,labels/pc_1_YY1216132106_frame0060.png
images/pc_1_YY1216132106_frame0061.png,labels/pc_1_YY1216132106_frame0061.png
images/pc_1_YY1216132106_frame0062.png,labels/pc_1_YY1216132106_frame0062.png
images/pc_1_YY1216132106_frame0063.png,labels/pc_1_YY1216132106_frame0063.png
images/pc_1_YY1216132106_frame0064.png,labels/pc_1_YY1216132106_frame0064.png
images/pc_1_YY1216132106_frame0065.png,labels/pc_1_YY1216132106_frame0065.png
images/pc_1_YY1216132106_frame0066.png,labels/pc_1_YY1216132106_frame0066.png
images/pc_1_YY1216132106_frame0067.png,labels/pc_1_YY1216132106_frame0067.png
images/pc_1_YY1216132106_frame0068.png,labels/pc_1_YY1216132106_frame0068.png
images/pc_1_YY1216132106_frame0069.png,labels/pc_1_YY1216132106_frame0069.png
images/pc_2_YY1216100920_frame0054.png,labels/pc_2_YY1216100920_frame0054.png
images/pc_2_YY1216100920_frame0055.png,labels/pc_2_YY1216100920_frame0055.png
images/pc_2_YY1216100920_frame0057.png,labels/pc_2_YY1216100920_frame0057.png
images/pc_2_YY1216100920_frame0059.png,labels/pc_2_YY1216100920_frame0059.png
images/pc_2_YY1216100920_frame0060.png,labels/pc_2_YY1216100920_frame0060.png
images/pc_2_YY1216100920_frame0061.png,labels/pc_2_YY1216100920_frame0061.png
images/pc_2_YY1216100920_frame0062.png,labels/pc_2_YY1216100920_frame0062.png
images/pc_2_YY1216100920_frame0063.png,labels/pc_2_YY1216100920_frame0063.png
images/pc_2_YY1216100920_frame0065.png,labels/pc_2_YY1216100920_frame0065.png
images/pc_2_YY1216100920_frame0066.png,labels/pc_2_YY1216100920_frame0066.png
images/pc_2_YY1216100920_frame0067.png,labels/pc_2_YY1216100920_frame0067.png
images/pc_2_YY1216100920_frame0068.png,labels/pc_2_YY1216100920_frame0068.png
images/pc_2_YY1216100920_frame0069.png,labels/pc_2_YY1216100920_frame0069.png
images/pc_2_YY1216100920_frame0070.png,labels/pc_2_YY1216100920_frame0070.png
images/pc_2_YY1216100920_frame0071.png,labels/pc_2_YY1216100920_frame0071.png
images/pc_2_YY1216100920_frame0072.png,labels/pc_2_YY1216100920_frame0072.png
images/pc_2_YY1216100920_frame0073.png,labels/pc_2_YY1216100920_frame0073.png
images/pc_2_YY1216100920_frame0074.png,labels/pc_2_YY1216100920_frame0074.png
images/pc_2_YY1216103114_frame0070.png,labels/pc_2_YY1216103114_frame0070.png
images/pc_2_YY1216103114_frame0071.png,labels/pc_2_YY1216103114_frame0071.png
images/pc_2_YY1216103114_frame0072.png,labels/pc_2_YY1216103114_frame0072.png
images/pc_2_YY1216103114_frame0073.png,labels/pc_2_YY1216103114_frame0073.png
images/pc_2_YY1216103114_frame0074.png,labels/pc_2_YY1216103114_frame0074.png
images/pc_2_YY1216103114_frame0075.png,labels/pc_2_YY1216103114_frame0075.png
images/pc_2_YY1216103114_frame0076.png,labels/pc_2_YY1216103114_frame0076.png
images/pc_2_YY1216103114_frame0077.png,labels/pc_2_YY1216103114_frame0077.png
images/pc_2_YY1216103114_frame0079.png,labels/pc_2_YY1216103114_frame0079.png
images/pc_2_YY1216103114_frame0080.png,labels/pc_2_YY1216103114_frame0080.png
images/pc_2_YY1216103114_frame0081.png,labels/pc_2_YY1216103114_frame0081.png
images/pc_2_YY1216103114_frame0082.png,labels/pc_2_YY1216103114_frame0082.png
images/pc_2_YY1216103114_frame0083.png,labels/pc_2_YY1216103114_frame0083.png
images/pc_2_YY1216103114_frame0084.png,labels/pc_2_YY1216103114_frame0084.png
images/pc_2_YY1216103114_frame0085.png,labels/pc_2_YY1216103114_frame0085.png
images/pc_2_YY1216103114_frame0086.png,labels/pc_2_YY1216103114_frame0086.png
images/pc_2_YY1216103114_frame0087.png,labels/pc_2_YY1216103114_frame0087.png
images/pc_2_YY1216103114_frame0088.png,labels/pc_2_YY1216103114_frame0088.png
images/pc_2_YY1216103114_frame0089.png,labels/pc_2_YY1216103114_frame0089.png
images/pc_2_YY1216103114_frame0090.png,labels/pc_2_YY1216103114_frame0090.png
images/pc_2_YY1216103114_frame0091.png,labels/pc_2_YY1216103114_frame0091.png
images/pc_2_YY1216103114_frame0092.png,labels/pc_2_YY1216103114_frame0092.png
images/pc_2_YY1216103114_frame0093.png,labels/pc_2_YY1216103114_frame0093.png
images/pc_2_YY1216103114_frame0094.png,labels/pc_2_YY1216103114_frame0094.png
images/pc_2_YY1216103114_frame0095.png,labels/pc_2_YY1216103114_frame0095.png
images/pc_2_YY1216103114_frame0097.png,labels/pc_2_YY1216103114_frame0097.png
images/pc_2_YY1216103114_frame0098.png,labels/pc_2_YY1216103114_frame0098.png
images/pc_2_YY1216103114_frame0099.png,labels/pc_2_YY1216103114_frame0099.png
images/pc_2_YY1216103114_frame0100.png,labels/pc_2_YY1216103114_frame0100.png
images/pc_2_YY1216103114_frame0101.png,labels/pc_2_YY1216103114_frame0101.png
images/pc_2_YY1216103114_frame0102.png,labels/pc_2_YY1216103114_frame0102.png
images/pc_2_YY1216103114_frame0103.png,labels/pc_2_YY1216103114_frame0103.png
images/pc_2_YY1216103114_frame0104.png,labels/pc_2_YY1216103114_frame0104.png
images/pc_2_YY1216103114_frame0105.png,labels/pc_2_YY1216103114_frame0105.png
images/pc_2_YY1216105107_frame0081.png,labels/pc_2_YY1216105107_frame0081.png
images/pc_2_YY1216105107_frame0082.png,labels/pc_2_YY1216105107_frame0082.png
images/pc_2_YY1216105107_frame0083.png,labels/pc_2_YY1216105107_frame0083.png
images/pc_2_YY1216105107_frame0084.png,labels/pc_2_YY1216105107_frame0084.png
images/pc_2_YY1216105107_frame0085.png,labels/pc_2_YY1216105107_frame0085.png
images/pc_2_YY1216105107_frame0086.png,labels/pc_2_YY1216105107_frame0086.png
images/pc_2_YY1216105107_frame0087.png,labels/pc_2_YY1216105107_frame0087.png
images/pc_2_YY1216105107_frame0088.png,labels/pc_2_YY1216105107_frame0088.png
images/pc_2_YY1216105107_frame0089.png,labels/pc_2_YY1216105107_frame0089.png
images/pc_2_YY1216105107_frame0090.png,labels/pc_2_YY1216105107_frame0090.png
images/pc_2_YY1216105107_frame0091.png,labels/pc_2_YY1216105107_frame0091.png
images/pc_2_YY1216105107_frame0092.png,labels/pc_2_YY1216105107_frame0092.png
images/pc_2_YY1216105107_frame0093.png,labels/pc_2_YY1216105107_frame0093.png
images/pc_2_YY1216105107_frame0094.png,labels/pc_2_YY1216105107_frame0094.png
images/pc_2_YY1216105107_frame0095.png,labels/pc_2_YY1216105107_frame0095.png
images/pc_2_YY1216105107_frame0096.png,labels/pc_2_YY1216105107_frame0096.png
images/pc_2_YY1216105107_frame0097.png,labels/pc_2_YY1216105107_frame0097.png
images/pc_2_YY1216105107_frame0098.png,labels/pc_2_YY1216105107_frame0098.png
images/pc_2_YY1216105107_frame0099.png,labels/pc_2_YY1216105107_frame0099.png
images/pc_2_YY1216105107_frame0100.png,labels/pc_2_YY1216105107_frame0100.png
images/pc_2_YY1216105107_frame0101.png,labels/pc_2_YY1216105107_frame0101.png
images/pc_2_YY1216105107_frame0102.png,labels/pc_2_YY1216105107_frame0102.png
images/pc_2_YY1216105107_frame0103.png,labels/pc_2_YY1216105107_frame0103.png
images/pc_2_YY1216105107_frame0104.png,labels/pc_2_YY1216105107_frame0104.png
images/pc_2_YY1216105107_frame0105.png,labels/pc_2_YY1216105107_frame0105.png
images/pc_2_YY1216105107_frame0106.png,labels/pc_2_YY1216105107_frame0106.png
images/pc_2_YY1216105107_frame0107.png,labels/pc_2_YY1216105107_frame0107.png
images/pc_2_YY1216105107_frame0108.png,labels/pc_2_YY1216105107_frame0108.png
images/pc_2_YY1216105107_frame0109.png,labels/pc_2_YY1216105107_frame0109.png
images/pc_2_YY1216105107_frame0110.png,labels/pc_2_YY1216105107_frame0110.png
images/pc_2_YY1216105107_frame0111.png,labels/pc_2_YY1216105107_frame0111.png
images/pc_2_YY1216105107_frame0112.png,labels/pc_2_YY1216105107_frame0112.png
images/pc_2_YY1216105107_frame0113.png,labels/pc_2_YY1216105107_frame0113.png
images/pc_2_YY1216105107_frame0114.png,labels/pc_2_YY1216105107_frame0114.png
images/pc_2_YY1216105107_frame0115.png,labels/pc_2_YY1216105107_frame0115.png
images/pc_2_YY1216105107_frame0116.png,labels/pc_2_YY1216105107_frame0116.png
images/pc_2_YY1216105107_frame0117.png,labels/pc_2_YY1216105107_frame0117.png
images/pc_2_YY1216105107_frame0118.png,labels/pc_2_YY1216105107_frame0118.png
images/pc_2_YY1216105107_frame0119.png,labels/pc_2_YY1216105107_frame0119.png
images/pc_2_YY1216105107_frame0120.png,labels/pc_2_YY1216105107_frame0120.png
images/pc_2_YY1216113415_frame0033.png,labels/pc_2_YY1216113415_frame0033.png
images/pc_2_YY1216113415_frame0034.png,labels/pc_2_YY1216113415_frame0034.png
images/pc_2_YY1216113415_frame0035.png,labels/pc_2_YY1216113415_frame0035.png
images/pc_2_YY1216113415_frame0036.png,labels/pc_2_YY1216113415_frame0036.png
images/pc_2_YY1216113415_frame0037.png,labels/pc_2_YY1216113415_frame0037.png
images/pc_2_YY1216113415_frame0038.png,labels/pc_2_YY1216113415_frame0038.png
images/pc_2_YY1216113415_frame0039.png,labels/pc_2_YY1216113415_frame0039.png
images/pc_2_YY1216113415_frame0040.png,labels/pc_2_YY1216113415_frame0040.png
images/pc_2_YY1216113415_frame0041.png,labels/pc_2_YY1216113415_frame0041.png
images/pc_2_YY1216113415_frame0042.png,labels/pc_2_YY1216113415_frame0042.png
images/pc_2_YY1216113415_frame0043.png,labels/pc_2_YY1216113415_frame0043.png
images/pc_2_YY1216113415_frame0044.png,labels/pc_2_YY1216113415_frame0044.png
images/pc_2_YY1216113415_frame0045.png,labels/pc_2_YY1216113415_frame0045.png
images/pc_2_YY1216113415_frame0046.png,labels/pc_2_YY1216113415_frame0046.png
images/pc_2_YY1216113415_frame0047.png,labels/pc_2_YY1216113415_frame0047.png
images/pc_2_YY1216113415_frame0048.png,labels/pc_2_YY1216113415_frame0048.png
images/pc_2_YY1216113415_frame0049.png,labels/pc_2_YY1216113415_frame0049.png
images/pc_2_YY1216113415_frame0050.png,labels/pc_2_YY1216113415_frame0050.png
images/pc_2_YY1216113415_frame0051.png,labels/pc_2_YY1216113415_frame0051.png
images/pc_2_YY1216113415_frame0052.png,labels/pc_2_YY1216113415_frame0052.png
images/pc_2_YY1216113415_frame0053.png,labels/pc_2_YY1216113415_frame0053.png
images/pc_2_YY1216113415_frame0054.png,labels/pc_2_YY1216113415_frame0054.png
images/pc_2_YY1216113415_frame0055.png,labels/pc_2_YY1216113415_frame0055.png
images/pc_2_YY1216113415_frame0056.png,labels/pc_2_YY1216113415_frame0056.png
images/pc_2_YY1216113415_frame0057.png,labels/pc_2_YY1216113415_frame0057.png
images/pc_2_YY1216113415_frame0058.png,labels/pc_2_YY1216113415_frame0058.png
images/pc_2_YY1216113415_frame0059.png,labels/pc_2_YY1216113415_frame0059.png
images/pc_2_YY1216113415_frame0060.png,labels/pc_2_YY1216113415_frame0060.png
images/pc_2_YY1216113415_frame0061.png,labels/pc_2_YY1216113415_frame0061.png
images/pc_2_YY1216113415_frame0062.png,labels/pc_2_YY1216113415_frame0062.png
images/pc_2_YY1216113415_frame0063.png,labels/pc_2_YY1216113415_frame0063.png
images/pc_2_YY1216113415_frame0064.png,labels/pc_2_YY1216113415_frame0064.png
images/pc_2_YY1216113415_frame0065.png,labels/pc_2_YY1216113415_frame0065.png
images/pc_2_YY1216113415_frame0066.png,labels/pc_2_YY1216113415_frame0066.png
images/pc_2_YY1216113415_frame0067.png,labels/pc_2_YY1216113415_frame0067.png
images/pc_2_YY1216113415_frame0068.png,labels/pc_2_YY1216113415_frame0068.png
